timestamp,is_keyframe,frame_id,reproj_error_mean,reproj_error_median,feature_lifetime_mean,feature_lifetime_median,num_tracked_features,num_new_features,survival_rate,parallax_avg,imu_bias_acc_norm,imu_bias_gyr_norm,imu_bias_acc_delta,imu_bias_gyr_delta,optical_flow_mean,optical_flow_median,depth_mean,depth_variance,num_triangulated,solver_initial_cost,solver_final_cost,solver_iterations,solver_converged,solver_time_ms,marginalization_factor_cost,imu_factor_cost,visual_factor_cost,visual_factor_count,visual_factor_cost_avg,imu_preint_cov_trace_mean,imu_preint_cov_trace_latest,visual_meas_cov_trace,imu_visual_pos_disagreement,imu_visual_vel_disagreement,cov_valid,cov_marginal,cov_compute_ms,cov_pos_x,cov_pos_y,cov_pos_z,cov_pos_trace,cov_rot_x,cov_rot_y,cov_rot_z,cov_rot_trace,cov_vel_x,cov_vel_y,cov_vel_z,cov_vel_trace,cov_ba_x,cov_ba_y,cov_ba_z,cov_ba_trace,cov_bg_x,cov_bg_y,cov_bg_z,cov_bg_trace
3.520000000,0,90,0.855306,0.649215,5.210425,4.000000,230,26,0.898438,20.744930,0.416568,0.000580,0.000000,0.000000,0.200852,0.177094,7.649935,163.074687,418,18523.19960857,1928.20862323,5,0,21.65484428,653.63943411,776.64540293,497.92378619,2040,0.24408029,0.00002596,0.00000304,0.00000402,0.062844,1.570738,1,0,1.861340,0.000046,0.000046,0.000046,0.000080,0.000071,0.000070,0.000093,0.000137,0.000997,0.000999,0.000995,0.001727,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
3.600000000,1,91,0.827720,0.634008,5.018832,4.000000,233,23,0.910156,31.758162,0.443731,0.000596,0.000000,0.000000,0.198204,0.171386,8.151266,254.431743,430,20516.03571493,1871.88577202,5,0,20.74003220,647.95298543,770.36616846,453.56661814,1983,0.22872749,0.00002627,0.00000304,0.00000402,0.062766,1.569248,1,1,13.565660,0.007020,0.002616,0.000380,0.007501,0.000581,0.010500,0.000421,0.010524,0.013825,0.005764,0.001876,0.015095,0.000208,0.001974,0.000324,0.002011,0.000193,0.000194,0.000199,0.000338
3.680000000,0,93,0.972021,0.740778,4.979592,4.000000,227,29,0.886719,17.600601,0.461484,0.000320,0.000000,0.000000,0.290022,0.246367,8.218753,232.213638,425,23204.20837737,2094.49250230,5,0,23.19288254,556.54553768,945.55963360,592.38733101,1984,0.29858232,0.00000429,0.00000304,0.00000402,0.062733,1.568584,1,0,1.767998,0.000046,0.000046,0.000046,0.000080,0.000073,0.000072,0.000094,0.000139,0.000996,0.000999,0.000995,0.001727,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
3.760000000,1,96,0.978110,0.745689,4.793165,4.000000,229,27,0.894531,28.158377,0.472285,0.000161,0.000000,0.000000,0.325685,0.273453,8.170210,233.566312,440,24989.45722970,2087.63147839,5,0,31.36587143,559.36304458,945.41993433,582.84849947,1930,0.30199404,0.00000460,0.00000304,0.00000402,0.062771,1.569323,1,1,15.470742,0.007442,0.002867,0.000405,0.007986,0.000454,0.010100,0.000428,0.010120,0.015822,0.005973,0.001906,0.017019,0.000176,0.001928,0.000283,0.001957,0.000189,0.000190,0.000195,0.000331
3.840000000,1,98,1.050038,0.811816,4.785586,4.000000,226,30,0.882812,23.245408,0.478811,0.000435,0.000000,0.000000,0.265546,0.243889,7.572578,138.890549,430,27643.38646020,2446.99601011,5,0,23.90694618,1148.02236853,639.51166851,659.46197308,1930,0.34169014,0.00000429,0.00000304,0.00000402,0.062850,1.570808,1,1,13.721785,0.007085,0.002740,0.000374,0.007606,0.000602,0.009734,0.000326,0.009758,0.014675,0.005959,0.001883,0.015950,0.000144,0.001903,0.000310,0.001933,0.000186,0.000187,0.000192,0.000326
3.920000000,1,99,1.035957,0.761879,4.776577,4.000000,226,30,0.882812,25.563742,0.488649,0.000430,0.000000,0.000000,0.341350,0.299780,7.303655,127.420779,427,28963.17399597,2708.55147167,5,0,21.76904678,1313.84876378,733.77502848,660.92767941,1935,0.34156469,0.00000429,0.00000305,0.00000402,0.062743,1.568802,1,1,13.526268,0.006698,0.002648,0.000359,0.007212,0.000570,0.009530,0.000294,0.009552,0.012220,0.006128,0.001871,0.013798,0.000147,0.001881,0.000315,0.001912,0.000184,0.000185,0.000189,0.000322
4.000000000,0,101,1.052200,0.801131,4.660839,3.000000,213,43,0.832031,17.141037,0.508445,0.000362,0.000000,0.000000,0.441436,0.405501,7.284327,131.712822,425,29589.44395766,2966.52704436,5,0,23.29516411,1450.21634816,870.68331928,645.62737692,1903,0.33926820,0.00000397,0.00000304,0.00000402,0.062745,1.568797,1,0,2.209494,0.000046,0.000046,0.000046,0.000080,0.000072,0.000070,0.000093,0.000137,0.000997,0.000999,0.000995,0.001727,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
4.080000000,1,104,1.068427,0.844602,4.522184,3.000000,223,33,0.871094,43.458319,0.533026,0.000228,0.000000,0.000000,0.307224,0.264259,7.106695,120.757753,452,29436.35187908,2963.60184353,5,0,29.30378914,1427.78048161,896.73464315,639.08671876,1846,0.34620082,0.00000428,0.00000304,0.00000402,0.062786,1.569629,1,1,14.873026,0.006106,0.002850,0.000417,0.006751,0.000564,0.008286,0.000410,0.008315,0.012087,0.006327,0.001968,0.013784,0.000125,0.001847,0.000254,0.001869,0.000181,0.000182,0.000186,0.000316
4.160000000,1,105,1.333347,0.972693,4.575130,3.000000,230,26,0.898438,26.071297,0.523172,0.000399,0.000000,0.000000,0.258595,0.252085,7.048752,110.804651,450,32298.88295541,3651.98719833,5,0,23.94485474,1647.79177840,1047.45128426,956.74413567,1852,0.51660051,0.00000428,0.00000304,0.00000402,0.062857,1.570980,1,1,13.475580,0.005806,0.002701,0.000403,0.006416,0.000329,0.008101,0.000352,0.008115,0.011513,0.006369,0.001979,0.013305,0.000108,0.001828,0.000234,0.001846,0.000179,0.000180,0.000184,0.000313
4.240000000,1,107,1.369345,0.970186,4.685817,3.000000,224,32,0.875000,22.490212,0.526804,0.000298,0.000000,0.000000,0.291169,0.256946,7.464740,123.552890,422,33587.65267417,4009.02480278,5,0,22.52197266,1805.31957559,1217.62451523,986.08071196,1866,0.52844626,0.00000428,0.00000304,0.00000402,0.062745,1.568847,1,1,13.344223,0.005428,0.002514,0.000379,0.005994,0.000403,0.007971,0.000301,0.007987,0.009900,0.005871,0.001906,0.011666,0.000107,0.001804,0.000229,0.001822,0.000177,0.000178,0.000181,0.000309
4.320000000,0,109,1.347566,0.953139,4.616462,3.000000,213,43,0.832031,17.986496,0.535837,0.000231,0.000000,0.000000,0.367583,0.354794,7.482589,126.066130,418,34635.61749602,4354.42181524,5,0,24.08504486,1953.08380891,1440.11591350,961.22209283,1886,0.50966177,0.00000397,0.00000304,0.00000402,0.062759,1.569090,1,0,1.837724,0.000046,0.000046,0.000046,0.000080,0.000072,0.000070,0.000094,0.000138,0.000997,0.000999,0.000995,0.001727,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
4.400000000,1,112,1.334322,0.981299,4.498282,3.000000,228,28,0.890625,33.723013,0.535649,0.000243,0.000000,0.000000,0.255303,0.198541,7.330380,120.297640,440,33825.07185823,4265.18990086,5,0,33.06698799,1913.69381185,1437.68697740,913.80911161,1832,0.49880410,0.00000428,0.00000304,0.00000402,0.062793,1.569807,1,1,15.703442,0.005670,0.002767,0.000410,0.006322,0.000380,0.007840,0.000366,0.007858,0.012395,0.005883,0.001913,0.013853,0.000105,0.001769,0.000213,0.001785,0.000174,0.000175,0.000179,0.000304
4.480000000,0,113,1.366812,1.085164,4.691756,3.000000,237,19,0.925781,18.697686,0.541131,0.000463,0.000000,0.000000,0.284414,0.288628,7.226907,111.012547,433,34146.36612712,4704.81957136,5,0,24.62792397,2013.78637018,1762.33250645,928.70069473,1840,0.50472864,0.00000428,0.00000304,0.00000402,0.062818,1.570193,1,0,1.871900,0.000046,0.000046,0.000046,0.000080,0.000074,0.000072,0.000094,0.000140,0.000997,0.001000,0.000996,0.001728,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
4.560000000,1,116,1.473085,1.179887,4.487047,3.000000,222,34,0.867188,36.007588,0.557354,0.000454,0.000000,0.000000,0.342794,0.316638,7.242849,112.351679,437,34740.24401431,4786.07693263,5,0,31.41498566,2015.28999725,1745.06195030,1025.72498508,1804,0.56858369,0.00000459,0.00000304,0.00000402,0.062731,1.568546,1,1,15.650067,0.006018,0.002989,0.000464,0.006736,0.000444,0.007635,0.000291,0.007654,0.009521,0.006081,0.002012,0.011475,0.000104,0.001740,0.000197,0.001754,0.000171,0.000172,0.000176,0.000299
4.640000000,0,117,1.391981,1.096524,4.582301,3.000000,226,30,0.882812,16.661751,0.582125,0.000384,0.000000,0.000000,0.422315,0.398217,7.354149,123.251536,426,34355.34710762,5150.09821879,5,0,24.01995659,2365.27081051,1838.75909631,946.06831197,1834,0.51584968,0.00000428,0.00000304,0.00000402,0.062732,1.568522,1,0,1.876284,0.000046,0.000046,0.000046,0.000080,0.000073,0.000071,0.000094,0.000138,0.000997,0.000999,0.000995,0.001727,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
4.720000000,1,120,1.484924,1.192849,4.512195,3.000000,235,21,0.917969,43.826554,0.601001,0.000395,0.000000,0.000000,0.280641,0.251787,7.331291,120.056487,447,30443.87457933,5242.70813323,5,0,30.41195869,2356.28492708,1862.21666315,1024.20654300,1806,0.56711326,0.00000459,0.00000304,0.00000402,0.062779,1.569470,1,1,15.431640,0.005734,0.003181,0.000457,0.006573,0.000439,0.007103,0.000318,0.007124,0.010317,0.006176,0.001960,0.012182,0.000103,0.001705,0.000143,0.001714,0.000168,0.000169,0.000173,0.000294
4.800000000,0,121,1.615249,1.281916,4.621908,3.000000,235,21,0.917969,20.099563,0.584711,0.000470,0.000000,0.000000,0.391148,0.387151,7.065891,105.337371,442,28929.96303343,5900.83255129,5,0,22.73488045,2737.42396534,1986.86363875,1176.54494720,1808,0.65074389,0.00000428,0.00000304,0.00000402,0.062856,1.571001,1,0,1.753086,0.000046,0.000046,0.000046,0.000080,0.000081,0.000079,0.000096,0.000148,0.000997,0.000999,0.000996,0.001728,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
4.880000000,1,124,1.641900,1.228863,4.461806,3.000000,226,30,0.882812,37.381499,0.601042,0.000430,0.000000,0.000000,0.242559,0.205244,7.112949,108.243858,442,27801.33065395,5760.69274396,5,0,29.57296371,2716.19280862,1872.92344965,1171.57648568,1745,0.67139054,0.00000459,0.00000304,0.00000402,0.062733,1.568561,1,1,15.156348,0.005883,0.003338,0.000475,0.006780,0.000397,0.006879,0.000299,0.006897,0.008493,0.005944,0.001956,0.010549,0.000108,0.001673,0.000115,0.001681,0.000165,0.000166,0.000170,0.000290
4.960000000,0,125,1.647679,1.279410,4.410345,3.000000,217,39,0.847656,16.712014,0.615387,0.000462,0.000000,0.000000,0.479938,0.481644,7.190964,111.065588,434,25053.33756382,6348.49884703,5,0,25.35104752,2955.29961939,2214.58292805,1178.61629959,1781,0.66177221,0.00000459,0.00000304,0.00000402,0.062775,1.569368,1,0,1.906971,0.000046,0.000046,0.000046,0.000080,0.000072,0.000070,0.000093,0.000137,0.000995,0.000999,0.000994,0.001725,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
5.040000000,1,128,1.605526,1.364558,4.350340,3.000000,232,24,0.906250,38.026167,0.614282,0.000524,0.000000,0.000000,0.342222,0.267513,7.020918,106.626976,459,20625.84051776,6261.34640846,5,0,32.29594231,2924.97755217,2234.82324847,1101.54560782,1750,0.62945463,0.00000490,0.00000304,0.00000402,0.062803,1.569995,1,1,15.626035,0.005667,0.003394,0.000475,0.006623,0.000336,0.006419,0.000303,0.006435,0.009655,0.005844,0.001928,0.011450,0.000125,0.001643,0.000092,0.001651,0.000162,0.000163,0.000167,0.000285
5.120000000,1,129,1.592812,1.418665,4.524911,3.000000,230,26,0.898438,23.165792,0.622540,0.000466,0.000000,0.000000,0.272688,0.268879,7.181188,110.439284,433,19056.88369752,6607.53089583,5,0,22.66407013,3270.69156277,2251.16856941,1085.67076365,1779,0.61027024,0.00000490,0.00000304,0.00000402,0.062751,1.568968,1,1,13.754327,0.005058,0.003052,0.000418,0.005922,0.000362,0.006076,0.000277,0.006093,0.007823,0.005651,0.001865,0.009829,0.000123,0.001627,0.000090,0.001634,0.000160,0.000161,0.000165,0.000281
