timestamp,is_keyframe,frame_id,reproj_error_mean,reproj_error_median,feature_lifetime_mean,feature_lifetime_median,num_tracked_features,num_new_features,survival_rate,parallax_avg,imu_bias_acc_norm,imu_bias_gyr_norm,imu_bias_acc_delta,imu_bias_gyr_delta,optical_flow_mean,optical_flow_median,depth_mean,depth_variance,num_triangulated,solver_initial_cost,solver_final_cost,solver_iterations,solver_converged,solver_time_ms,marginalization_factor_cost,imu_factor_cost,visual_factor_cost,visual_factor_count,visual_factor_cost_avg,imu_preint_cov_trace_mean,imu_preint_cov_trace_latest,visual_meas_cov_trace,imu_visual_pos_disagreement,imu_visual_vel_disagreement,cov_valid,cov_marginal,cov_compute_ms,cov_pos_x,cov_pos_y,cov_pos_z,cov_pos_trace,cov_rot_x,cov_rot_y,cov_rot_z,cov_rot_trace,cov_vel_x,cov_vel_y,cov_vel_z,cov_vel_trace,cov_ba_x,cov_ba_y,cov_ba_z,cov_ba_trace,cov_bg_x,cov_bg_y,cov_bg_z,cov_bg_trace
90.880000000,0,2273,1.074772,0.804643,6.711392,7.000000,245,11,0.957031,16.109464,0.255687,0.000211,0.000000,0.000000,0.189019,0.195461,36.088627,5218.548965,346,55678.07764410,49968.83971957,4,1,38.77496719,48711.09872818,482.33030219,775.41068920,2186,0.35471669,0.00000998,0.00000304,0.00000402,0.062781,1.569578,1,0,3.011663,0.000046,0.000046,0.000046,0.000080,0.000070,0.000068,0.000095,0.000136,0.001001,0.001001,0.001000,0.001733,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
90.960000000,1,2276,1.042846,0.752629,6.748092,7.000000,252,4,0.984375,25.041726,0.255710,0.000219,0.000000,0.000000,0.129517,0.124174,35.976553,5534.590521,351,55690.95585394,49900.14061720,4,0,36.04102135,48703.84884428,449.05400731,747.23776560,2182,0.34245544,0.00001039,0.00000304,0.00000402,0.062785,1.569618,1,1,18.102745,0.010181,0.008449,0.001585,0.013325,0.000226,0.002582,0.000286,0.002608,0.008508,0.007446,0.003172,0.011743,0.001112,0.000460,0.001259,0.001742,0.000046,0.000047,0.000046,0.000080
91.040000000,0,2278,1.194537,0.893454,6.984375,8.000000,253,3,0.988281,13.323561,0.255629,0.000214,0.000000,0.000000,0.174214,0.172162,32.675123,2715.926899,349,56396.57294969,50299.14331253,5,0,28.60498428,48780.76184791,576.50819707,941.87326755,2202,0.42773536,0.00001039,0.00000304,0.00000402,0.062787,1.569699,1,0,2.207556,0.000046,0.000046,0.000046,0.000080,0.000075,0.000073,0.000096,0.000143,0.001001,0.001001,0.001000,0.001733,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
91.120000000,0,2279,1.219875,0.908250,6.873385,8.000000,250,6,0.976562,17.413468,0.255644,0.000223,0.000000,0.000000,0.164074,0.162065,33.479996,3828.862579,348,56024.36286405,50280.75134932,5,0,28.53798866,48757.74679673,555.22539375,967.77915883,2179,0.44413913,0.00001070,0.00000304,0.00000402,0.062782,1.569557,1,0,2.431327,0.000046,0.000046,0.000046,0.000080,0.000071,0.000069,0.000095,0.000138,0.001001,0.001001,0.001000,0.001733,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
91.200000000,0,2281,1.016007,0.759306,6.791774,8.000000,247,9,0.964844,6.690299,0.255649,0.000227,0.000000,0.000000,0.111263,0.105817,33.480533,3323.185479,347,55748.53188084,49952.32991016,5,0,37.91999817,48760.46723870,491.97805534,699.88461612,2155,0.32477244,0.00001103,0.00000304,0.00000402,0.062782,1.569592,1,0,2.509725,0.000046,0.000046,0.000046,0.000080,0.000070,0.000068,0.000095,0.000137,0.001001,0.001001,0.001000,0.001733,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
91.280000000,0,2283,1.039262,0.786528,6.819588,8.000000,256,0,1.000000,7.459259,0.255618,0.000229,0.000000,0.000000,0.041983,0.037504,32.760345,3208.774867,356,55721.95531648,49981.36231160,4,1,36.20982170,48759.69856258,495.50538557,726.15836345,2152,0.33743418,0.00001137,0.00000304,0.00000402,0.062789,1.569732,1,0,2.588891,0.000046,0.000046,0.000046,0.000080,0.000071,0.000069,0.000095,0.000137,0.001000,0.001000,0.001000,0.001732,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
91.360000000,0,2286,1.117548,0.862902,6.784615,8.000000,254,2,0.992188,12.981796,0.255693,0.000236,0.000000,0.000000,0.236461,0.233132,32.888193,3576.203306,356,56016.11778218,50114.01463283,5,0,46.37694359,48760.31019085,538.71781731,814.98662467,2151,0.37888732,0.00001174,0.00000304,0.00000402,0.062792,1.569740,1,0,2.888914,0.000046,0.000046,0.000046,0.000080,0.000073,0.000071,0.000096,0.000139,0.001000,0.001000,0.001000,0.001733,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
91.440000000,0,2287,1.122115,0.859137,6.443627,7.000000,236,20,0.921875,17.227602,0.255655,0.000226,0.000000,0.000000,0.084220,0.082850,31.995806,2676.308827,355,55838.43593468,50111.08085904,4,1,37.30607033,48764.38031352,536.81812128,809.88242423,2124,0.38130058,0.00001213,0.00000304,0.00000402,0.062780,1.569512,1,0,2.712471,0.000046,0.000046,0.000046,0.000080,0.000073,0.000071,0.000096,0.000140,0.001001,0.001001,0.001000,0.001733,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
91.520000000,0,2290,1.186797,0.894287,6.361650,7.000000,245,11,0.957031,14.720707,0.255780,0.000240,0.000000,0.000000,0.462827,0.457781,31.603977,3432.460445,365,56099.03820817,50196.67656545,5,0,43.98608208,48765.36281438,547.94171377,883.37203730,2100,0.42065335,0.00001258,0.00000304,0.00000402,0.062781,1.569577,1,0,2.747574,0.000046,0.000046,0.000046,0.000080,0.000076,0.000074,0.000097,0.000144,0.001001,0.001001,0.001000,0.001733,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
91.600000000,1,2292,1.109739,0.831531,6.136471,6.000000,236,20,0.921875,34.109935,0.255749,0.000247,0.000000,0.000000,0.546024,0.548756,31.068042,2930.131860,370,55903.40164411,50101.14318048,4,0,35.33005714,48769.43103389,550.58080605,781.13134054,2077,0.37608635,0.00001308,0.00000304,0.00000402,0.062786,1.569616,1,1,17.933598,0.012153,0.010129,0.002005,0.015947,0.000264,0.002574,0.000303,0.002605,0.008475,0.007715,0.003279,0.011920,0.001112,0.000459,0.001258,0.001741,0.000046,0.000047,0.000046,0.000080
