time_sec,submit_to_publish_latency_sec,matched_gt_time_sec,gt_time_diff_sec,reference_time_sec,rpe_translation_m,rpe_rotation_deg,pose_position_cov_trace_m2,pose_rotation_cov_trace_rad2,feature_count,tracked_feature_count,long_track_count,new_feature_count,outlier_count,avg_parallax_px,avg_reprojection_error_px,max_reprojection_error_px,reprojection_sample_count,latest_frame_active_reprojection_sum_px,latest_frame_active_reprojection_mean_px,latest_frame_active_reprojection_sample_count,marginalization_flag,frame_count
10.320000000,0.088486525,10.320000000,0.030990000,10.240000000,0.197957703,1.212291820,11501.355802704,0.000043424,245,228,186,28,0,9.918315109,0.678540497,4.589096306,1954,271.107767555,1.189069156,228,1,10
10.400000000,0.098741241,10.400000000,0.011245000,10.320000000,0.196523035,0.201259271,22761.161734021,0.000043087,244,235,181,21,0,9.625227972,0.679221017,5.082969333,1941,263.406115685,1.120877088,235,1,10
10.480000000,0.119056347,10.480000000,0.008708000,10.400000000,0.166108916,0.389950190,71079.166766309,0.000042877,252,233,174,23,0,11.243774574,0.657043089,5.808374772,1920,268.028405918,1.150336506,233,0,10
10.560000000,0.100672454,10.560000000,0.028816000,10.480000000,0.198109176,0.604162984,9161.350754409,0.000041473,250,232,185,24,0,8.307402015,0.775092285,5.458958276,1916,220.549456973,0.950644211,232,1,10
10.640000000,0.114542858,10.640000000,0.048783000,10.560000000,0.209826204,0.801847522,13088.409251702,0.000041414,248,231,177,25,0,13.114096394,0.869074794,6.600014266,1897,408.823019501,1.769796621,231,0,10
10.720000000,0.108229605,10.720000000,0.031217000,10.640000000,0.190648267,0.594559678,8010.709822953,0.000040752,259,234,195,22,0,10.492122820,0.661027007,5.492037702,1923,238.326137226,1.018487766,234,0,10
10.800000000,0.092673446,10.800000000,0.010947000,10.720000000,0.171109716,0.703429345,4610.604742162,0.000040273,254,228,203,28,3,5.573521260,0.727624298,9.797903020,1954,198.223452955,0.873231070,227,1,10
10.880000000,0.079920095,10.880000000,0.009642000,10.800000000,0.195883109,0.663347771,15210.093872543,0.000040189,251,228,190,28,0,9.080113369,0.705099716,4.712782063,1901,230.470501673,1.010835534,228,1,10
10.960000000,0.106559593,10.960000000,0.029709000,10.880000000,0.205251636,1.108680039,197208.298220524,0.000040098,247,229,181,27,0,11.942453736,0.703082288,4.953279312,1871,263.622980605,1.151192055,229,0,10
11.040000000,0.093187431,11.040000000,0.049693000,10.960000000,0.160338680,0.545120512,7663.402333154,0.000039266,244,230,174,26,0,7.896563287,0.678193836,4.704676004,1853,238.407188777,1.036552995,230,1,10
