time_sec,submit_to_publish_latency_sec,matched_gt_time_sec,gt_time_diff_sec,reference_time_sec,rpe_translation_m,rpe_rotation_deg,pose_position_cov_trace_m2,pose_rotation_cov_trace_rad2,feature_count,tracked_feature_count,long_track_count,new_feature_count,outlier_count,avg_parallax_px,avg_reprojection_error_px,max_reprojection_error_px,reprojection_sample_count,latest_frame_active_reprojection_sum_px,latest_frame_active_reprojection_mean_px,latest_frame_active_reprojection_sample_count,marginalization_flag,frame_count
12.000000000,12.000000000,0.046897000,11.920000000,0.075708169,0.468932739,10571.422101826,0.000041575,211,228,186,28,4,5.328560373,1.081581607,47.768206743,1734,1203.193211840,5.323863769,226,1,10
12.080000000,12.080000000,0.026748000,12.000000000,0.085159148,1.300263670,13149.791546188,0.000041312,209,220,176,36,1,6.282508712,0.949609390,14.961698867,1705,422194.130073752,1919.064227608,220,1,10
12.160000000,12.160000000,0.006257000,12.080000000,0.099035236,0.755943664,37992.006463313,0.000040999,211,170,133,86,1,0.000000000,0.902327886,8.477104031,1644,2271.142635665,13.359662563,170,0,10
12.240000000,12.240000000,0.014242000,12.160000000,0.110087063,1.864018831,5780.147720231,0.000040133,210,208,139,48,8,10.476416998,1.009914761,20.827106413,1664,768.027605754,3.692440412,208,0,10
12.320000000,12.320000000,0.034909000,12.240000000,0.094497367,3.383574061,6734.657285589,0.000039753,205,211,133,45,8,9.951012471,1.105094140,33.787613638,1639,716.235353979,3.394480351,211,1,10
12.400000000,12.400000000,0.045091000,12.320000000,0.096124564,3.292386814,86680.502047975,0.000039893,200,211,117,45,0,20.486233870,1.003144541,6.204819065,1576,1316.471082750,6.239199444,211,0,10
12.480000000,12.480000000,0.024925000,12.400000000,0.116942286,1.255273334,51990.684125766,0.000039318,233,215,160,41,5,16.672791531,0.903072160,20.496583484,1656,738.720636215,3.468172001,213,0,10
12.560000000,12.560000000,0.004397000,12.480000000,0.148506776,1.793518328,32082.416257919,0.000038081,228,205,174,51,8,9.383241658,1.567554216,337.279341253,1682,909.512207866,4.436644916,205,1,10
12.640000000,12.640000000,0.015871000,12.560000000,0.119872338,0.876773128,6349.266576992,0.000038232,228,183,145,73,5,18.160755482,1.081848322,77.012369319,1617,614.129064985,3.355896530,183,0,10
12.720000000,12.720000000,0.036263000,12.640000000,0.104427682,2.512305340,20799.484561144,0.000037914,226,213,148,43,4,8.402855261,1.141708765,31.480284245,1573,2025.760341795,9.555473310,212,1,10
12.800000000,12.800000000,0.043737000,12.720000000,0.099616924,2.259366244,64280.191267379,0.000038060,222,219,144,37,1,14.179829287,1.078001107,8.020674115,1555,6313.362029170,28.828137119,219,0,10
12.880000000,12.880000000,0.023390000,12.800000000,0.106513133,2.381164605,225274.119163435,0.000037878,193,212,151,44,6,10.151401209,1.215397060,10.651751408,1565,616.042738407,2.905861974,212,0,10
12.960000000,12.960000000,0.003624000,12.880000000,0.129434216,2.398400917,8706.665518268,0.000037217,209,225,177,31,4,13.886843088,1.138829796,16.223869491,1537,433.201078185,1.933933385,224,0,10
13.040000000,13.040000000,0.015961000,12.960000000,0.156561462,0.938522006,12833.720357699,0.000036978,199,202,170,54,8,7.568150529,1.316803886,28.061014589,1561,840.336531552,4.180778764,201,1,10
13.120000000,13.120000000,0.035517000,13.040000000,0.131365814,1.320849540,3918.776507488,0.000037002,197,215,156,41,2,8.652517664,1.185431452,10.349912483,1493,947.842678947,4.408570600,215,1,10
13.200000000,13.200000000,0.044483000,13.120000000,0.110004290,1.343220367,12500.424347944,0.000036939,195,231,153,25,1,14.058874591,1.105547203,7.771428759,1474,1013.903144312,4.389191101,231,0,10
13.280000000,13.280000000,0.024491000,13.200000000,0.096639818,0.296511511,56879.707506100,0.000036634,195,214,157,42,7,8.135348146,1.313013441,22.628726079,1522,6444.135657582,30.254158017,213,1,10
13.360000000,13.360000000,0.004610000,13.280000000,0.090531202,0.644376870,4545.471005766,0.000036628,193,231,149,25,2,12.349680554,1.186083105,7.647050198,1493,2389.654261425,10.344823643,231,0,10
13.440000000,13.440000000,0.015160000,13.360000000,0.083656198,1.518080165,5850.689923214,0.000033907,191,111,88,145,18,0.000000000,2.134117705,391.614200463,1501,1146.768523437,10.520812142,109,0,10
13.520000000,13.520000000,0.035043000,13.440000000,0.173075524,1.303168989,54656.484695427,0.000034411,185,208,80,48,8,9.551817768,1.251231875,33.206810415,1373,911.617535300,4.468713408,204,1,10
13.600000000,13.600000000,0.044957000,13.520000000,0.118708936,1.987593279,13144.331622751,0.000034466,185,212,71,44,2,8.419916735,1.134585257,4.819357372,1325,798.089374848,3.764572523,212,1,10
13.680000000,13.680000000,0.024818000,13.600000000,0.099709773,1.964547075,8868.619982124,0.000034486,189,218,66,38,0,13.573795408,1.108868501,4.407073470,1312,1397.621833635,6.411109329,218,0,10
13.760000000,13.760000000,0.004500000,13.680000000,0.080847779,1.887308291,59674.152938366,0.000034010,184,219,70,37,3,10.493908324,1.199298229,19.058555494,1268,160993.415345075,735.129750434,219,0,10
13.840000000,13.840000000,0.015657000,13.760000000,0.100649614,2.157923023,20044.801887809,0.000034040,272,190,174,66,9,12.498460803,3.974807990,3367.608755590,1508,879.371826609,4.727805519,186,0,10
13.920000000,13.920000000,0.035582000,13.840000000,0.111669891,0.713413673,18564.558969468,0.000033362,263,183,148,73,3,12.010229212,1.025279529,18.887962729,1472,478.703027524,2.615863538,183,0,10
14.000000000,14.000000000,0.044418000,13.920000000,0.125178452,0.759738806,55719.946285425,0.000033368,263,192,144,64,3,10.412828921,1.187380778,73.400141757,1459,722.112186292,3.761000970,192,0,10
14.080000000,14.080000000,0.024334000,14.000000000,0.081150184,1.440622940,6138.844590808,0.000032874,178,184,147,72,3,12.292865196,1.089362353,10.917871986,1466,764.917891590,4.157162454,184,0,10
14.160000000,14.160000000,0.003785000,14.080000000,0.095093624,2.350889010,15084.844107309,0.000033158,189,222,158,34,1,11.285746111,2.340260758,938.546804002,1318,1530.489921918,6.894098747,222,0,10
14.240000000,14.240000000,0.016248000,14.160000000,0.053400987,1.579717761,12475.595748600,0.000032641,198,199,163,57,1,14.295476885,1.051797387,7.713206936,1435,615.789144862,3.094417813,199,0,10
14.320000000,14.320000000,0.035638000,14.240000000,0.086812857,1.407586541,7138.881366112,0.000032322,203,220,175,36,9,12.251914395,1.487839499,204.804275856,1575,586.530810964,2.690508307,218,0,10
14.400000000,14.400000000,0.044362000,14.320000000,0.105786429,1.326056745,1509.012964080,0.000032381,200,208,164,48,6,8.622346436,1.103555224,56.141817364,1653,429.458708506,2.084751012,206,1,10
14.480000000,14.480000000,0.025224000,14.400000000,0.109345735,0.706210044,5126.629538221,0.000032451,184,213,154,43,2,12.298974006,1.039559337,13.225110814,1608,978.184587147,4.592415902,213,0,10
14.560000000,14.560000000,0.005671000,14.480000000,0.097603168,1.413431818,16985.547088834,0.000032152,184,225,171,31,15,11.659278983,1.342646788,41.503643438,1608,1903.979255322,8.462130024,225,0,10
14.640000000,14.640000000,0.014691000,14.560000000,0.074880884,2.074652204,2092.379524417,0.000031802,179,206,175,50,16,9.588049565,1.569319680,49.453827298,1632,1123.004124396,5.478068899,205,1,10
14.720000000,14.720000000,0.035415000,14.640000000,0.073959895,2.622568925,6202.296226993,0.000031865,185,185,143,71,2,16.732258042,1.036512437,10.452967332,1539,5389.101578967,29.130278805,185,0,10
14.800000000,14.800000000,0.044585000,14.720000000,0.109603606,3.635871473,9723.790065078,0.000031914,187,218,149,38,6,16.014891598,1.244874849,61.898580831,1558,4205.941348335,19.471950687,216,0,10
14.880000000,14.880000000,0.024008000,14.800000000,0.124455349,4.995728585,7591.633946070,0.000031917,177,175,135,81,21,15.939832650,4.642567633,1224.921654915,1557,2235.155093894,12.772314822,175,0,10
14.960000000,14.960000000,0.003820000,14.880000000,0.112445490,1.721099606,9102.854388634,0.000031923,182,202,144,54,10,20.938412060,1.427509559,76.329476784,1522,1245.089485808,6.163809336,202,0,10
15.040000000,15.040000000,0.016531000,14.960000000,0.080427844,0.173482916,14246.171181544,0.000031749,181,225,138,31,4,15.142974152,1.021951887,62.532267921,1473,684.475590582,3.042113736,225,0,10
15.120000000,15.120000000,0.036923000,15.040000000,0.069553583,0.458409859,21342.892736235,0.000031560,181,236,177,20,11,8.875784127,1.211256630,24.553287587,1567,462.202166787,1.966817731,235,1,10
15.200000000,15.200000000,0.043077000,15.120000000,0.066440359,1.949526146,16635.825343998,0.000031448,181,225,160,31,0,9.342242254,0.984721610,5.652839431,1518,425.808252752,1.892481123,225,1,10
15.280000000,15.280000000,0.023280000,15.200000000,0.082622388,2.058714463,37845.125278169,0.000031179,204,235,153,21,0,12.181872805,0.974406615,5.656218674,1506,875.798468997,3.726801996,235,0,10
15.360000000,15.360000000,0.003997000,15.280000000,0.127234904,3.160968989,7702.838226160,0.000030608,212,215,168,41,5,12.048929916,1.081748122,27.586824336,1584,525.045998020,2.465004686,213,0,10
15.440000000,15.440000000,0.015167000,15.360000000,0.124433347,1.999499920,23929.891539560,0.000030258,231,206,178,50,6,14.401640063,1.109607878,29.282379026,1624,1075.323129423,5.245478680,205,0,10
15.520000000,15.520000000,0.035006000,15.440000000,0.102934678,1.890072635,31807.455289626,0.000029774,209,209,166,47,4,12.648147954,1.326318606,194.735430930,1643,674.820822983,3.228807765,209,0,10
